iau_id1,countrycode,latitude,longitude
IAU-007739-1,PHL,10.7154169,122.5663464
IAU-007740-1,PHL,10.9304745,122.7334308
IAU-007745-1,PHL,14.4141165,120.9815374
IAU-007746-1,PHL,14.7679445,121.0797376
IAU-007748-1,PHL,6.9162131,122.0880114
IAU-007749-1,PHL,13.148024,123.7153244
IAU-007750-1,PHL,13.9382241,120.7287982
IAU-007751-1,PHL,14.4817936,121.019771
IAU-007757-1,PHL,14.426406,120.937953
IAU-007795-1,PHL,10.2928653,123.9762703
IAU-007818-1,PHL,16.6880927,121.5534982
IAU-007820-1,PHL,14.6532441,120.983718
IAU-007821-1,PHL,14.6090136,121.0767321
IAU-007822-1,PHL,14.5950349,120.9841021
IAU-007823-1,PHL,14.423209,121.0406027
IAU-007824-1,PHL,14.65606,121.032351
IAU-007825-1,PHL,10.3114939,123.9005213
IAU-007827-1,PHL,14.561361,121.019538
IAU-007835-1,PHL,8.5126108,124.309365
IAU-007846-1,PHL,12.7479936,121.4105242
IAU-008347-1,PHL,13.0366337,121.4825572
IAU-008359-1,PHL,14.6205305,121.0097494
IAU-009510-1,PHL,13.9574405,121.592205
IAU-009512-1,PHL,7.0789133,125.6088593
IAU-009515-1,PHL,14.6030148,120.9859982
IAU-009525-1,PHL,14.5661746,121.0131047
IAU-009530-1,PHL,14.575662,121.047232
IAU-009541-1,PHL,15.9759936,120.5623577
IAU-009542-1,PHL,15.990821,120.3819056
IAU-009549-1,PHL,14.566041,121.0456901
IAU-009567-1,PHL,14.5693007,121.368815
IAU-009571-1,PHL,17.6425029,121.7613971
IAU-009599-1,PHL,15.4943704,120.5807973
IAU-009600-1,PHL,15.6680875,120.5757303
IAU-009612-1,PHL,7.9070484,125.0931456
IAU-009626-1,PHL,16.9618202,121.7787708
IAU-009627-1,PHL,16.9377625,121.7714264
IAU-009628-1,PHL,16.7211946,121.6886591
IAU-009639-1,PHL,14.4491898,120.9203838
IAU-009729-1,PHL,11.2474755,124.9861176
IAU-009730-1,PHL,14.6598002,121.0252463
IAU-009856-1,PHL,7.9989152,124.3048127
IAU-009858-1,PHL,8.0001503,124.2866664
IAU-009891-1,PHL,14.7867497,120.9315482
IAU-009892-1,PHL,14.5741095,120.9901502
IAU-009958-1,PHL,10.6397609,122.9401397
IAU-009959-1,PHL,10.6799268,122.5049627
IAU-009960-1,PHL,10.6991296,122.5524978
IAU-009961-1,PHL,8.1806818,126.3548465
IAU-009967-1,PHL,12.5960852,121.4991547
IAU-009968-1,PHL,7.0533638,125.5988764
IAU-009970-1,PHL,17.6175216,121.7256355
IAU-009979-1,PHL,7.0739447,125.6175867
IAU-009987-1,PHL,15.1798956,120.5949078
IAU-009988-1,PHL,7.1355904,125.6472177
IAU-009989-1,PHL,11.1604004,124.5749969
IAU-009990-1,PHL,8.6559176,123.422625
IAU-009991-1,PHL,14.5925432,121.028157
IAU-009992-1,PHL,7.7099663,123.2907971
IAU-010030-1,PHL,9.9978283,122.8146203
IAU-010059-1,PHL,14.618045,121.0424909
IAU-010062-1,PHL,17.4125188,121.440827
IAU-010063-1,PHL,17.402545,121.4406037
IAU-010068-1,PHL,16.4020104,120.5969866
IAU-010120-1,PHL,7.5611772,125.6658019
IAU-010297-1,PHL,14.641437,121.03382
IAU-010384-1,PHL,6.6206309,124.6093621
IAU-010385-1,PHL,6.513669,124.826939
IAU-010386-1,PHL,16.0223447,120.3255971
IAU-010642-1,PHL,43.7840347,-79.2331848
IAU-010643-1,PHL,7.2192935,124.2486889
IAU-010747-1,PHL,14.5562453,121.0038723
IAU-010749-1,PHL,10.4229404,122.9156911
IAU-010751-1,PHL,14.8128981,121.0715697
IAU-010752-1,PHL,10.6708829,122.9478408
IAU-010753-1,PHL,9.5903682,123.1227805
IAU-010754-1,PHL,14.3265075,121.0777893
IAU-010755-1,PHL,14.651871,120.972692
IAU-010756-1,PHL,14.1116086,122.9560839
IAU-010757-1,PHL,14.7443812,121.0271488
IAU-010758-1,PHL,13.4201987,123.4130502
IAU-010759-1,PHL,10.4229404,122.9156911
IAU-010760-1,PHL,10.3998518,124.0002817
IAU-010761-1,PHL,14.597243,120.9930466
IAU-010762-1,PHL,14.5678666,121.0955143
IAU-010763-1,PHL,14.085634,121.1534125
IAU-010764-1,PHL,14.8532086,120.81251
IAU-010765-1,PHL,14.1590006,121.1370249
IAU-010767-1,PHL,43.6827688,-79.3979788
IAU-010768-1,PHL,14.6020868,121.2050973
IAU-010769-1,PHL,43.7734535,-79.5018684
IAU-010778-1,PHL,16.6278098,120.3250897
IAU-010779-1,PHL,16.525611,120.327297
IAU-010780-1,PHL,7.842546,125.8115196
IAU-010783-1,PHL,14.5557806,120.9959435
IAU-010785-1,PHL,14.7191659,121.0067088
IAU-010786-1,PHL,14.123181,122.9634033
IAU-010793-1,PHL,14.0724952,121.3261566
IAU-010795-1,PHL,14.210664,121.162031
IAU-010796-1,PHL,14.3668946,121.0531612
IAU-010797-1,PHL,14.2835795,121.4142415
IAU-010798-1,PHL,14.3368902,121.0761274
IAU-010799-1,PHL,14.083093,121.312231
IAU-010800-1,PHL,14.257008,121.405192
IAU-010809-1,PHL,7.998105,124.2808397
IAU-010825-1,PHL,7.595876,124.0734315
IAU-010826-1,PHL,8.0015003,124.2883338
IAU-010827-1,PHL,7.9320717,123.7763888
IAU-010849-1,PHL,5.5451412,120.8227386
IAU-010852-1,PHL,10.339794,123.9531814
IAU-010853-1,PHL,43.7824893,-79.1887005
IAU-010899-1,PHL,7.6701435,126.0875906
IAU-010902-1,PHL,13.8831968,120.9179767
IAU-010907-1,PHL,14.0005636,121.9209869
IAU-010925-1,PHL,11.239783,124.9997026
IAU-010926-1,PHL,11.2381879,125.001328
IAU-010927-1,PHL,11.2404722,125.0042124
IAU-010928-1,PHL,11.2238838,124.9973938
IAU-010941-1,PHL,11.482,122.304001
IAU-010951-1,PHL,8.4860292,124.6391727
IAU-010952-1,PHL,7.4483935,125.8130393
IAU-010953-1,PHL,12.3689437,123.6185815
IAU-010954-1,PHL,12.5701741,123.7342254
IAU-010972-1,PHL,14.5647939,120.5960339
IAU-010999-1,PHL,13.9406893,121.1643847
IAU-011000-1,PHL,13.9409158,121.1553512
IAU-011039-1,PHL,16.6324911,120.3180599
IAU-011046-1,PHL,8.4815496,124.6436886
IAU-011048-1,PHL,14.8683404,120.9547244
IAU-011051-1,PHL,13.6078025,123.4799059
IAU-011054-1,PHL,11.8352778,119.9933333
IAU-011064-1,PHL,7.8408641,123.4339859
IAU-011071-1,PHL,13.6841377,123.052084
IAU-011075-1,PHL,16.029047,120.7412567
IAU-011076-1,PHL,13.4000435,121.1703989
IAU-011090-1,PHL,15.971444,120.5717323
IAU-011101-011102-1,PHL,15.944855,120.5811308
IAU-011101-1,PHL,16.0354788,120.3305814
IAU-011103-1,PHL,14.3730351,121.0474079
IAU-011104-1,PHL,18.3468375,121.643518
IAU-011105-1,PHL,8.2173758,124.2371562
IAU-011106-1,PHL,15.9833251,120.5715095
IAU-011107-1,PHL,14.8234282,120.2791426
IAU-011112-011108-1,PHL,14.1590006,121.1370249
IAU-011112-011109-1,PHL,13.7633338,121.0688073
IAU-011112-011110-1,PHL,14.2911306,120.9155067
IAU-011112-011111-1,PHL,14.1262247,121.1382399
IAU-011112-1,PHL,14.5915772,120.9777733
IAU-011113-1,PHL,14.5915772,120.9777733
IAU-011128-1,PHL,13.1559,123.742996
IAU-011129-1,PHL,13.7484515,120.9413086
IAU-011130-1,PHL,14.1158041,122.9597883
IAU-011137-1,PHL,17.5711329,120.3860744
IAU-011157-1,PHL,15.0161528,120.0797296
IAU-011171-1,PHL,5.1041799,119.8119965
IAU-011304-1,PHL,17.6235826,121.7120971
IAU-011312-1,PHL,14.5558603,121.0166215
IAU-011318-1,PHL,15.91862,120.4123772
IAU-011320-1,PHL,14.2439236,121.1123152
IAU-011324-1,PHL,17.205153,121.607147
IAU-011349-1,PHL,14.5556646,120.9953109
IAU-011350-1,PHL,14.612114,120.984072
IAU-011351-1,PHL,14.6590004,120.9862475
IAU-011352-1,PHL,14.601589,120.9829665
IAU-011354-1,PHL,28.6478893,180
IAU-011361-1,PHL,14.325307,120.773435
IAU-011364-1,PHL,10.5206542,124.0263371
IAU-011365-1,PHL,14.5990527,120.9865926
IAU-011369-011366-1,PHL,13.9305786,121.4313007
IAU-011369-011367-1,PHL,13.5946913,122.3236623
IAU-011369-011368-1,PHL,13.9485076,121.6206814
IAU-011369-1,PHL,13.9442172,121.6174981
IAU-011370-1,PHL,15.4781967,120.9564606
IAU-011373-1,PHL,7.99826,124.280998
IAU-011374-1,PHL,14.5904883,120.9779484
IAU-011379-1,PHL,8.001038,124.289883
IAU-011380-1,PHL,8.01204,124.280792
IAU-011381-1,PHL,6.4963729,124.8618993
IAU-011382-1,PHL,14.0621254,121.2500116
IAU-011386-1,PHL,6.66152,122.1060028
IAU-011387-1,PHL,7.783574,122.583982
IAU-011390-1,PHL,15.8183939,120.4558976
IAU-011391-1,PHL,18.0582357,120.5558867
IAU-011397-1,PHL,14.6315313,121.0981594
IAU-011398-1,PHL,14.3635998,121.0449982
IAU-011399-1,PHL,13.3298386,121.844925
IAU-011400-1,PHL,13.4555386,121.8422629
IAU-011403-011402-1,PHL,13.1696982,123.7515202
IAU-011403-011404-1,PHL,13.1696982,123.7515202
IAU-011403-1,PHL,13.1696982,123.7515202
IAU-011406-1,PHL,14.4450805,120.5511653
IAU-011422-1,PHL,14.6385269,120.9757766
IAU-011424-1,PHL,14.603641,120.989787
IAU-011425-1,PHL,14.6086399,120.9653713
IAU-011426-1,PHL,14.9840289,120.6222361
IAU-011430-1,PHL,13.936197,121.6123122
IAU-011439-1,PHL,12.3678657,123.6234097
IAU-011443-1,PHL,8.0034573,124.2791987
IAU-011455-1,PHL,8.2303519,124.2380911
IAU-011458-1,PHL,9.9495248,123.9757156
IAU-011459-1,PHL,10.7705091,123.0312806
IAU-011461-1,PHL,12.0379937,125.4809691
IAU-011463-1,PHL,6.9434758,126.2428078
IAU-011464-1,PHL,6.9571687,126.2197673
IAU-011466-1,PHL,7.0866731,125.6305375
IAU-011484-1,PHL,9.2979785,123.2925389
IAU-011501-1,PHL,17.6157292,121.7299057
IAU-011512-1,PHL,17.6421283,121.7610722
IAU-011523-1,PHL,8.145332,123.8468708
IAU-011533-1,PHL,14.9656725,120.6321332
IAU-011550-1,PHL,7.08762,122.128998
IAU-011583-1,PHL,14.5566531,120.9964189
IAU-011584-1,PHL,9.3190985,123.2912229
IAU-011585-1,PHL,14.664989,121.0324105
IAU-011586-1,PHL,14.7766811,121.0497572
IAU-011587-1,PHL,14.8383553,120.2871046
IAU-011588-1,PHL,16.0670704,120.4063388
IAU-011591-1,PHL,14.6096661,120.9781455
IAU-011592-1,PHL,16.6967405,121.5586091
IAU-011599-1,PHL,14.7337872,120.9618577
IAU-011639-1,PHL,15.3288919,119.9717951
IAU-011640-1,PHL,14.6779677,120.5342352
IAU-011660-1,PHL,15.4994,121.011002
IAU-011686-1,PHL,13.191014,121.284114
IAU-011688-1,PHL,8.1495226,125.1330784
IAU-011689-1,PHL,6.6455556,122.1019444
IAU-011690-1,PHL,7.2257479,124.2462921
IAU-011692-1,PHL,7.9973573,124.2932224
IAU-011693-1,PHL,7.1030314,125.6321768
IAU-011694-1,PHL,7.0871365,125.6326871
IAU-011695-1,PHL,6.117268,125.145352
IAU-011696-1,PHL,8.2407597,124.2439852
IAU-011706-011697-1,PHL,7.7238469,123.0588537
IAU-011706-011699-1,PHL,5.038635,119.743846
IAU-011706-011700-2,PHL,8.239755,124.244765
IAU-011706-011701-1,PHL,6.0662283,125.126676
IAU-011706-011702-1,PHL,8.1616559,123.9602673
IAU-011706-011703-1,PHL,7.79532,123.7200012
IAU-011706-011704-1,PHL,8.004549,124.2910436
IAU-011706-011705-1,PHL,7.0147061,124.3220139
IAU-011706-011707-1,PHL,8.4286368,124.2876362
IAU-011706-1,PHL,7.998818,124.258608
IAU-011708-1,PHL,8.4847692,124.6567168
IAU-011939-1,PHL,14.6436818,121.076628
IAU-011943-1,PHL,8.1501344,123.8348177
IAU-011944-1,PHL,8.7474043,124.7772882
IAU-011945-1,PHL,8.6097179,124.8858658
IAU-011988-1,PHL,10.630002,124.951002
IAU-012030-1,PHL,14.8253087,120.2774359
IAU-012049-1,PHL,14.4122719,120.9406132
IAU-012050-1,PHL,16.379157,120.60197
IAU-012188-1,PHL,10.8372344,123.4975204
IAU-012197-1,PHL,10.6665,124.431
IAU-012206-1,PHL,17.0915965,120.9778629
IAU-012207-1,PHL,7.9810757,125.0092369
IAU-012261-1,PHL,15.7868541,120.300175
IAU-012286-1,PHL,13.6335307,123.1916838
IAU-012287-1,PHL,13.658023,123.3136212
IAU-012325-1,PHL,14.5876299,121.0238316
IAU-012419-1,PHL,14.6386573,121.0983795
IAU-012425-1,PHL,14.628481,121.067901
IAU-012430-1,PHL,14.3274892,120.9403585
IAU-012500-1,PHL,14.7281634,121.0409552
IAU-012540-1,PHL,14.6043164,120.9946287
IAU-012572-1,PHL,11.5634249,124.4012832
IAU-012575-1,PHL,14.6444238,120.9568718
IAU-012579-1,PHL,43.1028694,-77.5196056
IAU-012590-1,PHL,43.7840347,-79.2331848
IAU-012591-1,PHL,9.3283136,123.2724143
IAU-012592-1,PHL,9.3118334,123.3033843
IAU-012602-1,PHL,14.8377404,120.2851821
IAU-012615-1,PHL,14.621921,121.00666
IAU-012628-1,PHL,10.876087,122.5966525
IAU-012633-1,PHL,9.1215678,125.5350879
IAU-012747-1,PHL,15.9306802,120.5805208
IAU-012773-1,PHL,7.9226381,123.7768252
IAU-012781-1,PHL,7.303659,125.678169
IAU-012782-1,PHL,7.4320751,125.8235279
IAU-012787-1,PHL,10.9530368,123.3094951
IAU-012793-1,PHL,7.0273831,125.0740027
IAU-012807-1,PHL,10.5237206,124.0252858
IAU-012808-1,PHL,16.6901401,121.5524714
IAU-012810-1,PHL,9.78905,125.49317
IAU-012818-1,PHL,18.4115258,121.5146417
IAU-012820-1,PHL,11.0525828,124.0037816
IAU-012821-1,PHL,18.2015723,120.5915235
IAU-012823-1,PHL,7.1068279,124.8253776
IAU-012825-1,PHL,17.1800066,120.4448347
IAU-012826-1,PHL,11.4587536,123.1556761
IAU-012828-1,PHL,11.0484539,124.3861663
IAU-012829-1,PHL,16.1939012,120.5163753
IAU-012831-1,PHL,10.9403579,123.422977
IAU-012833-1,PHL,16.6444338,120.3097729
IAU-012835-1,PHL,14.7383402,121.6439424
IAU-012836-1,PHL,12.5094387,124.6648214
IAU-012842-1,PHL,15.537603,119.953767
IAU-012860-1,PHL,8.9691094,125.2949936
IAU-012865-1,PHL,8.246355,123.8437414
IAU-012866-1,PHL,8.0580847,123.7211306
IAU-012871-1,PHL,18.1856107,120.5671409
IAU-012873-1,PHL,11.955074,121.9315
IAU-012884-1,PHL,6.1185337,125.1715231
IAU-012885-1,PHL,6.0547569,121.0050627
IAU-012886-1,PHL,7.0113845,125.0955926
IAU-012887-1,PHL,6.4953817,124.8425023
IAU-012888-1,PHL,7.1940057,124.534492
IAU-012889-1,PHL,6.627688,124.0672768
IAU-012890-1,PHL,6.6873863,124.6728434
IAU-012891-1,PHL,7.2142903,124.2438124
IAU-012894-1,PHL,6.2232837,125.0596905
IAU-012897-1,PHL,14.6579462,121.0190771
IAU-012901-1,PHL,14.7116622,121.0393938
IAU-012925-1,PHL,15.4928391,120.9917183
IAU-012926-2,PHL,15.4482526,120.9392203
IAU-012927-012928-1,PHL,16.4795364,121.1432456
IAU-012927-1,PHL,16.3871346,121.1002829
IAU-012936-1,PHL,14.2061777,121.0800755
IAU-012948-1,PHL,14.603425,121.049746
IAU-012958-1,PHL,13.9098378,121.1320353
IAU-012966-012965-1,PHL,12.4666633,121.1329629
IAU-012966-012967-1,PHL,12.3542993,121.0667427
IAU-012966-1,PHL,12.3542993,121.0667427
IAU-013056-013055-1,PHL,14.1186395,120.9627024
IAU-013056-1,PHL,14.4788387,120.9962295
IAU-013124-1,PHL,13.1577681,121.1870052
IAU-013132-1,PHL,11.0441999,124.5749969
IAU-013170-1,PHL,15.4963496,120.5958789
IAU-013171-1,PHL,16.8190247,120.4089573
IAU-013174-1,PHL,12.3702588,123.6194262
IAU-013204-1,PHL,14.34324,121.039717
IAU-013205-1,PHL,14.67797,120.980291
IAU-013206-1,PHL,14.577076,121.049644
IAU-013208-1,PHL,14.6876379,120.9977856
IAU-013209-1,PHL,14.1238754,122.9425682
IAU-013210-1,PHL,14.7203379,121.0279378
IAU-013211-1,PHL,16.0439279,120.4923078
IAU-013212-1,PHL,10.6892809,122.9716867
IAU-013214-1,PHL,14.6475137,121.1118198
IAU-013215-1,PHL,13.4561825,123.6787138
IAU-013218-1,PHL,16.9311199,121.7607893
IAU-013219-1,PHL,14.6585525,121.0605805
IAU-013220-1,PHL,43.9454711,-78.8967854
IAU-013223-1,PHL,14.3226152,120.984697
IAU-013260-1,PHL,15.1697412,120.590758
IAU-013262-1,PHL,7.8334046,123.4473905
IAU-013272-1,PHL,15.9216813,120.3515324
IAU-013273-1,PHL,9.7779859,118.7339549
IAU-013274-1,PHL,9.7457582,118.7411638
IAU-013289-1,PHL,11.0517808,124.3855796
IAU-013292-1,PHL,15.495358,120.975771
IAU-013302-1,PHL,14.6638252,121.0580216
IAU-013303-1,PHL,14.6099081,120.9894336
IAU-013305-1,PHL,14.1742842,121.7263135
IAU-013306-1,PHL,14.9064688,120.7164232
IAU-013310-1,PHL,11.7067632,122.3634578
IAU-013326-1,PHL,16.0096,120.217003
IAU-013327-1,PHL,16.0423864,120.3415963
IAU-013328-1,PHL,16.0321918,120.2296854
IAU-013333-1,PHL,15.9854066,120.572117
IAU-013381-1,PHL,12.5916683,121.50926
IAU-013382-1,PHL,7.378229,124.2658622
IAU-013388-1,PHL,43.7840347,-79.2331848
IAU-013389-1,PHL,13.6972774,123.4824792
IAU-013391-1,PHL,14.5600259,121.0767141
IAU-013392-1,PHL,16.1568117,119.97787
IAU-013393-1,PHL,43.7840347,-79.2331848
IAU-013394-1,PHL,14.5527031,121.0691234
IAU-013397-1,PHL,43.7840347,-79.2331848
IAU-013400-1,PHL,14.4747203,121.006465
IAU-013445-1,PHL,13.3512207,123.7297842
IAU-013467-1,PHL,8.2453578,123.0017534
IAU-013468-1,PHL,14.326306,120.980192
IAU-013469-1,PHL,16.5250048,120.395125
IAU-013470-1,PHL,14.5760244,120.9886873
IAU-013471-1,PHL,7.9157302,125.0893739
IAU-013473-1,PHL,14.60159,120.982942
IAU-013474-1,PHL,14.6031808,120.9854244
IAU-013476-1,PHL,16.0166899,120.3513015
IAU-013477-1,PHL,7.1822498,125.4503445
IAU-013478-1,PHL,7.7689916,124.9976734
IAU-013479-1,PHL,14.6148979,120.989317
IAU-013480-1,PHL,14.625864,121.0097644
IAU-013481-1,PHL,17.6054574,121.7493081
IAU-013482-1,PHL,14.5558184,120.9960263
IAU-013483-1,PHL,15.000049,120.069531
IAU-013484-013485-1,PHL,14.4410593,120.9986976
IAU-013484-1,PHL,14.4375726,121.0035215
IAU-013487-1,PHL,8.001758,124.282694
IAU-013488-1,PHL,14.5870935,120.982819
IAU-013490-1,PHL,14.628548,121.0038984
IAU-013491-1,PHL,14.6295681,121.0731431
IAU-013492-1,PHL,14.526661,121.023652
IAU-013493-1,PHL,15.4863655,120.9733591
IAU-013494-1,PHL,7.824856,123.425715
IAU-013495-1,PHL,16.156619,119.979972
IAU-013497-013496-1,PHL,7.0572854,125.593278
IAU-013497-013498-1,PHL,14.6350058,121.0433286
IAU-013497-1,PHL,14.5745214,120.9897923
IAU-013507-1,PHL,14.560464,121.2150174
IAU-013518-1,PHL,6.9084084,122.0646777
IAU-013519-1,PHL,8.4840929,124.6453859
IAU-013520-1,PHL,43.7840347,-79.2331848
IAU-013521-1,PHL,16.2248325,120.5029494
IAU-013523-1,PHL,16.4260293,120.5946832
IAU-013538-1,PHL,16.4820367,121.1491477
IAU-013541-013540-1,PHL,14.6341129,121.0177614
IAU-013541-013542-1,PHL,9.6664854,123.8589594
IAU-013541-1,PHL,14.599689,120.9783443
IAU-013544-1,PHL,14.3142906,120.9498294
IAU-013632-1,PHL,6.764401,125.357737
IAU-013633-1,PHL,16.3240246,120.3663906
IAU-013636-1,PHL,13.3240963,123.645139
IAU-013638-1,PHL,14.5979292,121.0107556
IAU-013704-1,PHL,14.352,120.837997
IAU-013738-1,PHL,13.5015948,120.9563918
IAU-013759-1,PHL,14.6016678,121.096596
IAU-013761-1,PHL,13.1918,123.600998
IAU-016582-1,PHL,14.6018072,120.9913689
IAU-020553-2,PHL,14.6017243,120.9889085
IAU-000635-000637-1,POL,52.7031014,21.0740164
IAU-000635-1,POL,52.1588131,21.0343467
IAU-000636-1,POL,50.0668858,19.9136192
IAU-000638-1,POL,51.775006,19.469684
IAU-000639-1,POL,50.0618809,19.948499
IAU-000640-1,POL,50.810087,19.116269
IAU-000641-1,POL,52.2716294,21.0144583
IAU-000642-1,POL,54.5429687,18.5461962
IAU-000643-1,POL,51.1089147,17.0688865
IAU-000644-3,POL,54.526062,18.5127849
IAU-000645-1,POL,53.426024,14.55439
IAU-000646-1,POL,53.1299539,18.0099174
IAU-000647-1,POL,51.773047,19.448571
IAU-000648-1,POL,52.4071972,16.9163215
IAU-000649-1,POL,51.1111519,17.0213048
IAU-000650-1,POL,50.2554259,19.0301245
IAU-000651-1,POL,54.3461922,18.6635292
IAU-000652-1,POL,50.0617184,19.9432165
IAU-000653-1,POL,52.2683622,21.1747167
IAU-000654-1,POL,52.217093,20.9707995
IAU-000656-1,POL,50.8100269,19.1035859
IAU-000657-1,POL,54.4525039,17.042463
IAU-000658-1,POL,51.1067157,17.0440691
IAU-000659-1,POL,50.0661594,19.9415904
IAU-000660-1,POL,51.7885809,19.4832827
IAU-000661-1,POL,54.3506444,18.6489861
IAU-000662-1,POL,50.2543765,19.0007841
IAU-000663-1,POL,52.2394019,21.0150792
IAU-000664-1,POL,52.248435,21.0071235
IAU-000665-1,POL,49.7830201,19.0575668
IAU-000667-1,POL,54.419959,18.5625195
IAU-000668-1,POL,50.0725854,20.0006913
IAU-000669-1,POL,52.3989542,16.9331725
IAU-000670-1,POL,50.2524953,19.0066167
IAU-000671-1,POL,52.2850195,20.9582581
IAU-000672-1,POL,51.1183942,17.091475
IAU-001256-1,POL,54.3599386,18.6432946
IAU-001864-1,POL,53.1328987,17.9914173
IAU-002798-1,POL,52.2695278,20.9547768
IAU-003056-1,POL,52.2491139,20.9868955
IAU-003058-1,POL,52.0571157,20.439131
IAU-003059-1,POL,52.1920714,22.2643197
IAU-003808-1,POL,51.1143423,16.9919953
IAU-003809-1,POL,51.510531,16.0762174
IAU-004464-1,POL,54.1470827,19.4216109
IAU-004871-1,POL,52.3067689,20.9838909
IAU-004872-1,POL,52.240735,21.019109
IAU-006596-1,POL,54.3716751,18.6163277
IAU-006598-006597-1,POL,54.3961355,18.5743202
IAU-006598-1,POL,54.3624405,18.6355591
IAU-006599-1,POL,54.3659127,18.6228613
IAU-006681-1,POL,52.5208286,17.5946103
IAU-006724-1,POL,50.212247,18.976978
IAU-006726-1,POL,50.2806128,18.9508083
IAU-010145-1,POL,50.9145357,15.7278733
IAU-010165-1,POL,54.604228,18.2280349
IAU-010187-1,POL,51.2476612,22.5448036
IAU-010543-1,POL,53.1305812,23.1653094
IAU-010552-1,POL,54.199951,16.1751979
IAU-010559-1,POL,50.0510134,19.9651138
IAU-010560-1,POL,50.0722047,19.9324668
IAU-010588-1,POL,53.1191675,18.0210034
IAU-010995-1,POL,52.2421392,21.0240966
IAU-011061-1,POL,51.6219787,21.9363993
IAU-011476-1,POL,50.0155959,20.9905039
IAU-011477-1,POL,50.0133812,20.9918659
IAU-011478-1,POL,50.0894536,19.9502383
IAU-011985-1,POL,51.1406826,17.0716807
IAU-012670-1,POL,53.1449741,23.0770298
IAU-012671-1,POL,51.1188199,17.0580654
IAU-013073-1,POL,53.7981075,20.4940699
IAU-013074-1,POL,53.7803021,20.4661613
IAU-013334-1,POL,50.673165,17.934258
IAU-013335-1,POL,52.0235579,23.1589893
IAU-013336-1,POL,51.757352,19.473052
IAU-013337-1,POL,53.160525,22.049945
IAU-013338-1,POL,50.0600687,19.9321275
IAU-013339-1,POL,50.012462,22.6743965
IAU-013340-1,POL,49.7739319,22.789022
IAU-013341-1,POL,50.7620884,16.2821413
IAU-013342-1,POL,51.8490346,16.579957
IAU-013343-1,POL,49.5638167,22.2033785
IAU-013344-1,POL,51.7571011,18.0851678
IAU-013345-1,POL,50.5710941,21.688126
IAU-013346-1,POL,50.0259197,19.1982448
IAU-013347-1,POL,53.156574,16.763768
IAU-013348-1,POL,50.7175399,23.2557205
IAU-013349-1,POL,51.2044585,16.1500982
IAU-013351-1,POL,52.8812175,20.6041654
IAU-013352-1,POL,54.1557235,19.4193687
IAU-013353-1,POL,52.537721,17.608076
IAU-013354-1,POL,52.731994,15.2521619
IAU-013355-1,POL,51.6611027,16.0960702
IAU-013356-1,POL,52.227524,18.2712777
IAU-013357-1,POL,54.1960407,16.2166947
IAU-013358-1,POL,49.693068,21.7648218
IAU-013359-1,POL,49.6170273,20.6959142
IAU-013360-1,POL,50.4747318,17.3376047
IAU-013361-1,POL,52.5393359,19.6973875
IAU-013362-1,POL,50.086689,18.205436
IAU-013364-1,POL,51.9491963,20.1416985
IAU-013366-1,POL,54.0966714,22.9327021
IAU-013367-1,POL,50.0155959,20.9905039
IAU-013368-1,POL,53.2809908,16.4918155
IAU-013369-1,POL,52.6580189,19.0697174
IAU-013372-1,POL,52.2969869,20.9601221
IAU-013373-1,POL,51.1139413,17.0458259
IAU-013545-1,POL,49.4898338,20.0460263
IAU-013547-1,POL,49.7561841,21.4852751
IAU-013560-1,POL,53.1170987,23.1466872
IAU-013561-1,POL,50.8210849,19.1115524
IAU-013562-1,POL,54.3716751,18.6163277
IAU-013563-1,POL,54.2036041,16.1972088
IAU-013564-1,POL,50.0720447,19.9427642
IAU-013565-1,POL,51.2350835,22.5493706
IAU-013566-1,POL,50.6541172,17.9050435
IAU-013567-1,POL,52.3941095,16.91838
IAU-013568-1,POL,51.4181445,21.1595817
IAU-013569-1,POL,50.0191084,21.9891095
IAU-013570-1,POL,50.2909719,18.6746196
IAU-013571-1,POL,51.7537146,19.4517176
IAU-013572-1,POL,50.8787922,20.6400557
IAU-013573-1,POL,52.2221066,21.0043468
IAU-013575-1,POL,51.1077469,17.0625052
IAU-013626-1,POL,50.5512508,22.0763121
IAU-013627-1,POL,52.223784,20.9941058
IAU-013642-1,POL,53.9644012,18.5441226
IAU-013643-1,POL,53.42299,14.554409
IAU-013705-1,POL,53.7290604,18.9269045
IAU-013706-1,POL,53.692778,17.570469
IAU-013770-1,POL,43.7840347,-79.2331848
IAU-013771-1,POL,51.421051,21.1997185
IAU-013873-1,POL,51.3911171,21.1407799
IAU-014339-1,POL,51.7730143,19.480723
IAU-015546-1,POL,54.4289756,18.5636285
IAU-015688-1,POL,51.7772409,19.4749158
IAU-016039-1,POL,53.4094852,14.5163405
IAU-016044-1,POL,52.1635854,21.0463478
IAU-016045-1,POL,52.208872,21.0086579
IAU-016046-1,POL,52.2720284,20.9762377
IAU-016047-1,POL,52.2018144,21.041077
IAU-016048-1,POL,52.5446292,19.7072468
IAU-016050-1,POL,52.2483851,21.065065
IAU-016051-1,POL,52.2461459,21.0809661
IAU-016781-1,POL,53.0122761,18.6095988
IAU-016973-1,POL,52.1776819,21.015687
IAU-016975-1,POL,52.2621188,21.0505053
IAU-017016-1,POL,50.2506482,19.0101533
IAU-017018-1,POL,50.2506482,19.0101533
IAU-020710-1,POL,52.4100522,16.9287566
IAU-020711-1,POL,50.2584208,19.0447436
