iau_id1,year,students5_estimated
IAU-017578-1,2000,3737
IAU-017578-1,2005,4800
IAU-017578-1,2010,5900
IAU-017578-1,2015,6780
IAU-017578-1,2020,8779
IAU-017609-1,1950,5523
IAU-017609-1,1955,6061
IAU-017609-1,1960,8039
IAU-017609-1,1965,9297
IAU-017609-1,1970,9741
IAU-017609-1,1975,10095
IAU-017609-1,1980,11056
IAU-017609-1,1985,12045
IAU-017609-1,1990,12863
IAU-017609-1,1995,15530
IAU-017609-1,2000,19157
IAU-017609-1,2005,18286
IAU-017609-1,2010,19984
IAU-017609-1,2015,20068
IAU-017609-1,2020,24725
IAU-017616-1,1985,3755
IAU-017616-1,1990,3662
IAU-017616-1,1995,3251
IAU-017616-1,2000,4189
IAU-017616-1,2005,5046
IAU-017616-1,2010,7595
IAU-017616-1,2015,8427
IAU-017616-1,2020,10858
IAU-017617-1,1985,3660
IAU-017617-1,1990,3873
IAU-017617-1,1995,3833
IAU-017617-1,2000,4933
IAU-017617-1,2005,7175
IAU-017617-1,2010,7736
IAU-017617-1,2015,8146
IAU-017617-1,2020,9191
IAU-017623-1,1950,450
IAU-017623-1,1955,566
IAU-017623-1,1960,782
IAU-017623-1,1965,1041
IAU-017623-1,1970,2401
IAU-017623-1,1975,2561
IAU-017623-1,1980,3162
IAU-017623-1,1985,3019
IAU-017623-1,1990,3460
IAU-017623-1,1995,4467
IAU-017623-1,2000,7269
IAU-017623-1,2005,11678
IAU-017623-1,2010,17203
IAU-017623-1,2015,17822
IAU-017623-1,2020,16567
IAU-017625-1,1990,3020
IAU-017625-1,1995,3266
IAU-017625-1,2000,4072
IAU-017625-1,2005,5152
IAU-017625-1,2010,6246
IAU-017625-1,2015,7808
IAU-017625-1,2020,9009
IAU-017638-1,1990,
IAU-017638-1,1995,
IAU-017638-1,2000,
IAU-017638-1,2005,
IAU-017638-1,2010,
IAU-017638-1,2015,
IAU-017638-1,2020,11220
IAU-017649-1,1990,6400
IAU-017649-1,1995,6920
IAU-017649-1,2000,8628
IAU-017649-1,2005,10916
IAU-017649-1,2010,13234
IAU-017649-1,2015,16544
IAU-017649-1,2020,24153
IAU-017677-1,1980,531
IAU-017677-1,1985,604
IAU-017677-1,1990,1780
IAU-017677-1,1995,1925
IAU-017677-1,2000,2400
IAU-017677-1,2005,2909
IAU-017677-1,2010,3637
IAU-017677-1,2015,4196
IAU-017677-1,2020,6126
IAU-017724-1,1985,2413
IAU-017724-1,1990,3074
IAU-017724-1,1995,5018
IAU-017724-1,2000,7294
IAU-017724-1,2005,9259
IAU-017724-1,2010,10742
IAU-017724-1,2015,11559
IAU-017724-1,2020,15734
IAU-017776-1,1985,572
IAU-017776-1,1990,862
IAU-017776-1,1995,1287
IAU-017776-1,2000,1653
IAU-017776-1,2005,3025
IAU-017776-1,2010,5068
IAU-017776-1,2015,7111
IAU-017776-1,2020,8745
IAU-017950-1,1990,2056
IAU-017950-1,1995,3943
IAU-017950-1,2000,9096
IAU-017950-1,2005,12638
IAU-017950-1,2010,16593
IAU-017950-1,2015,15904
IAU-017950-1,2020,23220
IAU-017967-1,1950,1369
IAU-017967-1,1955,1356
IAU-017967-1,1960,1691
IAU-017967-1,1965,2025
IAU-017967-1,1970,2362
IAU-017967-1,1975,4050
IAU-017967-1,1980,4820
IAU-017967-1,1985,4872
IAU-017967-1,1990,4685
IAU-017967-1,1995,4460
IAU-017967-1,2000,4600
IAU-017967-1,2005,4788
IAU-017967-1,2010,4900
IAU-017967-1,2015,4914
IAU-017967-1,2020,4508
IAU-018333-1,1990,1084
IAU-018333-1,1995,1299
IAU-018333-1,2000,1719
IAU-018333-1,2005,1742
IAU-018333-1,2010,4746
IAU-018333-1,2015,4663
IAU-018333-1,2020,25693
IAU-018339-1,1990,4415
IAU-018339-1,1995,2690
IAU-018339-1,2000,4366
IAU-018339-1,2005,10734
IAU-018339-1,2010,19367
IAU-018339-1,2015,26273
IAU-018339-1,2020,35768
IAU-018366-1,1950,300
IAU-018366-1,1955,511
IAU-018366-1,1960,763
IAU-018366-1,1965,960
IAU-018366-1,1970,648
IAU-018366-1,1975,3109
IAU-018366-1,1980,3193
IAU-018366-1,1985,3058
IAU-018366-1,1990,5336
IAU-018366-1,1995,6561
IAU-018366-1,2000,7087
IAU-018366-1,2005,9590
IAU-018366-1,2010,14155
IAU-018366-1,2015,18453
IAU-018366-1,2020,19232
IAU-018386-1,1970,3192
IAU-018386-1,1975,4555
IAU-018386-1,1980,10115
IAU-018386-1,1985,11500
IAU-018386-1,1990,12435
IAU-018386-1,1995,
IAU-018386-1,2000,
IAU-018386-1,2005,
IAU-018386-1,2010,
IAU-018386-1,2015,
IAU-018386-1,2020,50069
IAU-018459-1,1985,3748
IAU-018459-1,1990,4570
IAU-018459-1,1995,5941
IAU-018459-1,2000,7313
IAU-018459-1,2005,8496
IAU-018459-1,2010,8483
IAU-018459-1,2015,8282
IAU-018459-1,2020,8080
IAU-023274-1,1985,1034
IAU-023274-1,1990,1249
IAU-023274-1,1995,1454
IAU-023274-1,2000,1688
IAU-023274-1,2005,2051
IAU-023274-1,2010,2438
IAU-023274-1,2015,18615
IAU-023274-1,2020,3149
IAU-000177-1,1950,
IAU-000177-1,1955,1355
IAU-000177-1,1960,2437
IAU-000177-1,1965,3327
IAU-000177-1,1970,4022
IAU-000177-1,1975,4720
IAU-000177-1,1980,5356
IAU-000177-1,1985,6494
IAU-000177-1,1990,7763
IAU-000177-1,1995,11683
IAU-000177-1,2000,16307
IAU-000177-1,2005,27215
IAU-000177-1,2010,39306
IAU-000177-1,2015,46980
IAU-000177-1,2020,51437
IAU-000977-1,1950,3768
IAU-000977-1,1955,3888
IAU-000977-1,1960,5503
IAU-000977-1,1965,6596
IAU-000977-1,1970,7390
IAU-000977-1,1975,8150
IAU-000977-1,1980,8828
IAU-000977-1,1985,9908
IAU-000977-1,1990,11033
IAU-000977-1,1995,17070
IAU-000977-1,2000,18868
IAU-000977-1,2005,21352
IAU-000977-1,2010,21955
IAU-000977-1,2015,22709
IAU-000977-1,2020,23463
IAU-000978-1,1950,
IAU-000978-1,1955,364
IAU-000978-1,1960,654
IAU-000978-1,1965,893
IAU-000978-1,1970,1080
IAU-000978-1,1975,1268
IAU-000978-1,1980,1438
IAU-000978-1,1985,1744
IAU-000978-1,1990,2085
IAU-000978-1,1995,3138
IAU-000978-1,2000,4380
IAU-000978-1,2005,6490
IAU-000978-1,2010,10832
IAU-000978-1,2015,15645
IAU-000978-1,2020,18700
IAU-000979-1,1950,234
IAU-000979-1,1955,358
IAU-000979-1,1960,596
IAU-000979-1,1965,862
IAU-000979-1,1970,1179
IAU-000979-1,1975,1592
IAU-000979-1,1980,2119
IAU-000979-1,1985,2416
IAU-000979-1,1990,3955
IAU-000979-1,1995,5990
IAU-000979-1,2000,8020
IAU-000979-1,2005,15854
IAU-000979-1,2010,26978
IAU-000979-1,2015,38101
IAU-000979-1,2020,45887
IAU-000980-1,1950,
IAU-000980-1,1955,399
IAU-000980-1,1960,717
IAU-000980-1,1965,980
IAU-000980-1,1970,1184
IAU-000980-1,1975,1390
IAU-000980-1,1980,1577
IAU-000980-1,1985,1912
IAU-000980-1,1990,2286
IAU-000980-1,1995,3440
IAU-000980-1,2000,4802
IAU-000980-1,2005,7115
IAU-000980-1,2010,11875
IAU-000980-1,2015,17151
IAU-000980-1,2020,20500
IAU-000981-1,1950,
IAU-000981-1,1955,343
IAU-000981-1,1960,617
IAU-000981-1,1965,843
IAU-000981-1,1970,1019
IAU-000981-1,1975,1196
IAU-000981-1,1980,1357
IAU-000981-1,1985,1646
IAU-000981-1,1990,1968
IAU-000981-1,1995,2961
IAU-000981-1,2000,4134
IAU-000981-1,2005,6125
IAU-000981-1,2010,10223
IAU-000981-1,2015,14765
IAU-000981-1,2020,17648
IAU-000982-1,1950,5347
IAU-000982-1,1955,5804
IAU-000982-1,1960,6376
IAU-000982-1,1965,6948
IAU-000982-1,1970,7519
IAU-000982-1,1975,8091
IAU-000982-1,1980,8663
IAU-000982-1,1985,8856
IAU-000982-1,1990,7746
IAU-000982-1,1995,9951
IAU-000982-1,2000,10735
IAU-000982-1,2005,17032
IAU-000982-1,2010,25611
IAU-000982-1,2015,26746
IAU-000982-1,2020,26706
IAU-000983-1,1960,735
IAU-000983-1,1965,1003
IAU-000983-1,1970,1213
IAU-000983-1,1975,1424
IAU-000983-1,1980,1615
IAU-000983-1,1985,1959
IAU-000983-1,1990,2341
IAU-000983-1,1995,3524
IAU-000983-1,2000,4919
IAU-000983-1,2005,7289
IAU-000983-1,2010,12165
IAU-000983-1,2015,17569
IAU-000983-1,2020,21000
IAU-000984-1,1960,877
IAU-000984-1,1965,1198
IAU-000984-1,1970,1448
IAU-000984-1,1975,1700
IAU-000984-1,1980,1929
IAU-000984-1,1985,2339
IAU-000984-1,1990,2795
IAU-000984-1,1995,4207
IAU-000984-1,2000,5872
IAU-000984-1,2005,8702
IAU-000984-1,2010,14523
IAU-000984-1,2015,20975
IAU-000984-1,2020,25071
IAU-000985-1,1950,
IAU-000985-1,1955,410
IAU-000985-1,1960,738
IAU-000985-1,1965,1008
IAU-000985-1,1970,1219
IAU-000985-1,1975,1430
IAU-000985-1,1980,1623
IAU-000985-1,1985,1968
IAU-000985-1,1990,2353
IAU-000985-1,1995,3541
IAU-000985-1,2000,4942
IAU-000985-1,2005,7323
IAU-000985-1,2010,12223
IAU-000985-1,2015,17653
IAU-000985-1,2020,21100
IAU-000986-1,1960,700
IAU-000986-1,1965,956
IAU-000986-1,1970,1155
IAU-000986-1,1975,1356
IAU-000986-1,1980,1538
IAU-000986-1,1985,1865
IAU-000986-1,1990,2230
IAU-000986-1,1995,3356
IAU-000986-1,2000,4685
IAU-000986-1,2005,6942
IAU-000986-1,2010,11586
IAU-000986-1,2015,16733
IAU-000986-1,2020,20000
IAU-000987-1,1960,280
IAU-000987-1,1965,382
IAU-000987-1,1970,462
IAU-000987-1,1975,542
IAU-000987-1,1980,615
IAU-000987-1,1985,746
IAU-000987-1,1990,892
IAU-000987-1,1995,1342
IAU-000987-1,2000,1874
IAU-000987-1,2005,2776
IAU-000987-1,2010,4634
IAU-000987-1,2015,6693
IAU-000987-1,2020,8000
IAU-001005-1,1950,
IAU-001005-1,1955,437
IAU-001005-1,1960,787
IAU-001005-1,1965,1075
IAU-001005-1,1970,1300
IAU-001005-1,1975,1525
IAU-001005-1,1980,1731
IAU-001005-1,1985,2099
IAU-001005-1,1990,2509
IAU-001005-1,1995,3776
IAU-001005-1,2000,5270
IAU-001005-1,2005,7809
IAU-001005-1,2010,13034
IAU-001005-1,2015,18824
IAU-001005-1,2020,22500
IAU-001006-1,1960,595
IAU-001006-1,1965,812
IAU-001006-1,1970,982
IAU-001006-1,1975,1152
IAU-001006-1,1980,1308
IAU-001006-1,1985,1586
IAU-001006-1,1990,1895
IAU-001006-1,1995,2853
IAU-001006-1,2000,3982
IAU-001006-1,2005,5900
IAU-001006-1,2010,9848
IAU-001006-1,2015,14223
IAU-001006-1,2020,17000
IAU-001377-1,1960,409
IAU-001377-1,1965,559
IAU-001377-1,1970,676
IAU-001377-1,1975,793
IAU-001377-1,1980,900
IAU-001377-1,1985,1091
IAU-001377-1,1990,1304
IAU-001377-1,1995,1963
IAU-001377-1,2000,2740
IAU-001377-1,2005,4061
IAU-001377-1,2010,6777
IAU-001377-1,2015,9788
IAU-001377-1,2020,11700
IAU-001449-1,1960,678
IAU-001449-1,1965,925
IAU-001449-1,1970,1119
IAU-001449-1,1975,1313
IAU-001449-1,1980,1490
IAU-001449-1,1985,1807
IAU-001449-1,1990,2159
IAU-001449-1,1995,3250
IAU-001449-1,2000,4536
IAU-001449-1,2005,6722
IAU-001449-1,2010,11219
IAU-001449-1,2015,16204
IAU-001449-1,2020,19368
IAU-001515-1,1985,1842
IAU-001515-1,1990,2255
IAU-001515-1,1995,3010
IAU-001515-1,2000,4108
IAU-001515-1,2005,5799
IAU-001515-1,2010,8958
IAU-001515-1,2015,10571
IAU-001515-1,2020,13662
IAU-001516-1,1955,7275
IAU-001516-1,1960,6751
IAU-001516-1,1965,6226
IAU-001516-1,1970,5702
IAU-001516-1,1975,5178
IAU-001516-1,1980,4654
IAU-001516-1,1985,4777
IAU-001516-1,1990,8511
IAU-001516-1,1995,9800
IAU-001516-1,2000,11165
IAU-001516-1,2005,16114
IAU-001516-1,2010,21628
IAU-001516-1,2015,26109
IAU-001516-1,2020,24044
IAU-001517-2,2000,14645
IAU-001517-2,2005,24441
IAU-001517-2,2010,35300
IAU-001517-2,2015,42191
IAU-001517-2,2020,46195
IAU-001518-1,1955,
IAU-001518-1,1960,629
IAU-001518-1,1965,853
IAU-001518-1,1970,993
IAU-001518-1,1975,1162
IAU-001518-1,1980,1325
IAU-001518-1,1985,1756
IAU-001518-1,1990,2149
IAU-001518-1,1995,2851
IAU-001518-1,2000,3606
IAU-001518-1,2005,4696
IAU-001518-1,2010,7204
IAU-001518-1,2015,8622
IAU-001518-1,2020,9724
IAU-001520-1,1950,19
IAU-001520-1,1955,30
IAU-001520-1,1960,49
IAU-001520-1,1965,71
IAU-001520-1,1970,97
IAU-001520-1,1975,164
IAU-001520-1,1980,195
IAU-001520-1,1985,237
IAU-001520-1,1990,257
IAU-001520-1,1995,278
IAU-001520-1,2000,344
IAU-001520-1,2005,958
IAU-001520-1,2010,1661
IAU-001520-1,2015,2379
IAU-001520-1,2020,2944
IAU-001521-1,1950,394
IAU-001521-1,1955,492
IAU-001521-1,1960,750
IAU-001521-1,1965,980
IAU-001521-1,1970,1205
IAU-001521-1,1975,744
IAU-001521-1,1980,1232
IAU-001521-1,1985,2140
IAU-001521-1,1990,3555
IAU-001521-1,1995,5666
IAU-001521-1,2000,7833
IAU-001521-1,2005,9559
IAU-001521-1,2010,8500
IAU-001521-1,2015,7360
IAU-001521-1,2020,8291
IAU-001522-1,1955,141
IAU-001522-1,1960,239
IAU-001522-1,1965,355
IAU-001522-1,1970,499
IAU-001522-1,1975,491
IAU-001522-1,1980,878
IAU-001522-1,1985,1330
IAU-001522-1,1990,1850
IAU-001522-1,1995,2542
IAU-001522-1,2000,4479
IAU-001522-1,2005,12666
IAU-001522-1,2010,21833
IAU-001522-1,2015,25315
IAU-001522-1,2020,24185
IAU-001523-1,1990,1338
IAU-001523-1,1995,2013
IAU-001523-1,2000,2811
IAU-001523-1,2005,4165
IAU-001523-1,2010,6951
IAU-001523-1,2015,10039
IAU-001523-1,2020,12000
IAU-001524-1,1960,227
IAU-001524-1,1965,310
IAU-001524-1,1970,375
IAU-001524-1,1975,440
IAU-001524-1,1980,499
IAU-001524-1,1985,606
IAU-001524-1,1990,724
IAU-001524-1,1995,1090
IAU-001524-1,2000,1522
IAU-001524-1,2005,2255
IAU-001524-1,2010,3764
IAU-001524-1,2015,5436
IAU-001524-1,2020,6498
IAU-001525-1,1980,1197
IAU-001525-1,1985,1614
IAU-001525-1,1990,2007
IAU-001525-1,1995,2702
IAU-001525-1,2000,3465
IAU-001525-1,2005,4559
IAU-001525-1,2010,7095
IAU-001525-1,2015,8621
IAU-001525-1,2020,9930
IAU-001526-1,1980,692
IAU-001526-1,1985,839
IAU-001526-1,1990,1003
IAU-001526-1,1995,1510
IAU-001526-1,2000,2108
IAU-001526-1,2005,3123
IAU-001526-1,2010,5213
IAU-001526-1,2015,7529
IAU-001526-1,2020,9000
IAU-001527-1,1950,854
IAU-001527-1,1955,1099
IAU-001527-1,1960,1696
IAU-001527-1,1965,2248
IAU-001527-1,1970,2805
IAU-001527-1,1975,3450
IAU-001527-1,1980,2324
IAU-001527-1,1985,4346
IAU-001527-1,1990,6476
IAU-001527-1,1995,9478
IAU-001527-1,2000,11661
IAU-001527-1,2005,16237
IAU-001527-1,2010,25702
IAU-001527-1,2015,26714
IAU-001527-1,2020,26964
IAU-001528-1,1965,733
IAU-001528-1,1970,886
IAU-001528-1,1975,1040
IAU-001528-1,1980,1181
IAU-001528-1,1985,1432
IAU-001528-1,1990,1711
IAU-001528-1,1995,2576
IAU-001528-1,2000,3595
IAU-001528-1,2005,5328
IAU-001528-1,2010,8892
IAU-001528-1,2015,12842
IAU-001528-1,2020,15350
IAU-001529-1,1950,1028
IAU-001529-1,1955,1247
IAU-001529-1,1960,1878
IAU-001529-1,1965,2421
IAU-001529-1,1970,2932
IAU-001529-1,1975,3499
IAU-001529-1,1980,4107
IAU-001529-1,1985,4610
IAU-001529-1,1990,6096
IAU-001529-1,1995,8151
IAU-001529-1,2000,10107
IAU-001529-1,2005,12553
IAU-001529-1,2010,15089
IAU-001529-1,2015,18190
IAU-001529-1,2020,21380
IAU-001530-1,1965,34
IAU-001530-1,1970,49
IAU-001530-1,1975,69
IAU-001530-1,1980,95
IAU-001530-1,1985,136
IAU-001530-1,1990,112
IAU-001530-1,1995,168
IAU-001530-1,2000,465
IAU-001530-1,2005,3290
IAU-001530-1,2010,7914
IAU-001530-1,2015,11556
IAU-001530-1,2020,12302
IAU-001531-1,1950,1399
IAU-001531-1,1955,1699
IAU-001531-1,1960,2559
IAU-001531-1,1965,3301
IAU-001531-1,1970,3999
IAU-001531-1,1975,4774
IAU-001531-1,1980,2818
IAU-001531-1,1985,4676
IAU-001531-1,1990,8196
IAU-001531-1,1995,13842
IAU-001531-1,2000,14269
IAU-001531-1,2005,16426
IAU-001531-1,2010,19200
IAU-001531-1,2015,21964
IAU-001531-1,2020,24180
IAU-001532-1,1955,249
IAU-001532-1,1960,360
IAU-001532-1,1965,449
IAU-001532-1,1970,526
IAU-001532-1,1975,1189
IAU-001532-1,1980,1359
IAU-001532-1,1985,1606
IAU-001532-1,1990,1883
IAU-001532-1,1995,2500
IAU-001532-1,2000,3183
IAU-001532-1,2005,4190
IAU-001532-1,2010,4820
IAU-001532-1,2015,5652
IAU-001532-1,2020,
IAU-001533-2,1950,
IAU-001533-2,1955,
IAU-001533-2,1960,
IAU-001533-2,1965,
IAU-001533-2,1970,
IAU-001533-2,1975,
IAU-001533-2,1980,
IAU-001533-2,1985,
IAU-001533-2,1990,
IAU-001533-2,1995,
IAU-001533-2,2000,
IAU-001533-2,2005,
IAU-001533-2,2010,
IAU-001533-2,2015,
IAU-001533-2,2020,
IAU-001534-1,1985,8063
IAU-001534-1,1990,9638
IAU-001534-1,1995,14505
IAU-001534-1,2000,20246
IAU-001534-1,2005,30000
IAU-001534-1,2010,43327
IAU-001534-1,2015,51786
IAU-001534-1,2020,56699
IAU-001535-1,1960,280
IAU-001535-1,1965,382
IAU-001535-1,1970,462
IAU-001535-1,1975,542
IAU-001535-1,1980,615
IAU-001535-1,1985,746
IAU-001535-1,1990,892
IAU-001535-1,1995,1342
IAU-001535-1,2000,1874
IAU-001535-1,2005,2776
IAU-001535-1,2010,4634
IAU-001535-1,2015,6693
IAU-001535-1,2020,8000
IAU-001536-1,1960,1553
IAU-001536-1,1965,2009
IAU-001536-1,1970,2442
IAU-001536-1,1975,2924
IAU-001536-1,1980,3445
IAU-001536-1,1985,4785
IAU-001536-1,1990,5604
IAU-001536-1,1995,6907
IAU-001536-1,2000,7672
IAU-001536-1,2005,11371
IAU-001536-1,2010,16281
IAU-001536-1,2015,17273
IAU-001536-1,2020,17647
IAU-001537-1,1960,11220
IAU-001537-1,1965,12249
IAU-001537-1,1970,12331
IAU-001537-1,1975,12314
IAU-001537-1,1980,12241
IAU-001537-1,1985,12278
IAU-001537-1,1990,12292
IAU-001537-1,1995,12575
IAU-001537-1,2000,12743
IAU-001537-1,2005,12956
IAU-001537-1,2010,10598
IAU-001537-1,2015,10603
IAU-001537-1,2020,
IAU-001538-1,1950,
IAU-001538-1,1955,347
IAU-001538-1,1960,624
IAU-001538-1,1965,852
IAU-001538-1,1970,1030
IAU-001538-1,1975,1209
IAU-001538-1,1980,1372
IAU-001538-1,1985,1664
IAU-001538-1,1990,1989
IAU-001538-1,1995,2993
IAU-001538-1,2000,4178
IAU-001538-1,2005,6191
IAU-001538-1,2010,10333
IAU-001538-1,2015,12350
IAU-001538-1,2020,13522
IAU-001539-1,1955,140
IAU-001539-1,1960,238
IAU-001539-1,1965,350
IAU-001539-1,1970,489
IAU-001539-1,1975,352
IAU-001539-1,1980,473
IAU-001539-1,1985,1283
IAU-001539-1,1990,3601
IAU-001539-1,1995,6440
IAU-001539-1,2000,8864
IAU-001539-1,2005,15000
IAU-001539-1,2010,18500
IAU-001539-1,2015,21580
IAU-001539-1,2020,22000
IAU-001540-1,1960,625
IAU-001540-1,1965,869
IAU-001540-1,1970,1142
IAU-001540-1,1975,755
IAU-001540-1,1980,959
IAU-001540-1,1985,2485
IAU-001540-1,1990,5006
IAU-001540-1,1995,8229
IAU-001540-1,2000,10614
IAU-001540-1,2005,16962
IAU-001540-1,2010,24811
IAU-001540-1,2015,25134
IAU-001540-1,2020,22699
IAU-001541-1,1980,615
IAU-001541-1,1985,746
IAU-001541-1,1990,892
IAU-001541-1,1995,1342
IAU-001541-1,2000,1874
IAU-001541-1,2005,2776
IAU-001541-1,2010,4634
IAU-001541-1,2015,6693
IAU-001541-1,2020,8000
IAU-001591-1,1960,456
IAU-001591-1,1965,625
IAU-001591-1,1970,808
IAU-001591-1,1975,530
IAU-001591-1,1980,730
IAU-001591-1,1985,1674
IAU-001591-1,1990,3180
IAU-001591-1,1995,5063
IAU-001591-1,2000,6945
IAU-001591-1,2005,8828
IAU-001591-1,2010,10711
IAU-001591-1,2015,12593
IAU-001591-1,2020,13911
IAU-001673-1,1975,1091
IAU-001673-1,1980,1238
IAU-001673-1,1985,1502
IAU-001673-1,1990,1795
IAU-001673-1,1995,2702
IAU-001673-1,2000,3771
IAU-001673-1,2005,5588
IAU-001673-1,2010,9326
IAU-001673-1,2015,13470
IAU-001673-1,2020,16100
IAU-001715-1,1950,
IAU-001715-1,1955,441
IAU-001715-1,1960,793
IAU-001715-1,1965,1083
IAU-001715-1,1970,1310
IAU-001715-1,1975,1537
IAU-001715-1,1980,1744
IAU-001715-1,1985,2115
IAU-001715-1,1990,2528
IAU-001715-1,1995,3805
IAU-001715-1,2000,5311
IAU-001715-1,2005,7870
IAU-001715-1,2010,13135
IAU-001715-1,2015,18971
IAU-001715-1,2020,22675
IAU-001974-1,1960,621
IAU-001974-1,1965,844
IAU-001974-1,1970,983
IAU-001974-1,1975,1152
IAU-001974-1,1980,1315
IAU-001974-1,1985,1744
IAU-001974-1,1990,2137
IAU-001974-1,1995,2839
IAU-001974-1,2000,3594
IAU-001974-1,2005,4684
IAU-001974-1,2010,7195
IAU-001974-1,2015,8622
IAU-001974-1,2020,13075
IAU-001975-1,1960,1906
IAU-001975-1,1965,2233
IAU-001975-1,1970,2337
IAU-001975-1,1975,2396
IAU-001975-1,1980,2430
IAU-001975-1,1985,2476
IAU-001975-1,1990,2512
IAU-001975-1,1995,2599
IAU-001975-1,2000,2541
IAU-001975-1,2005,2623
IAU-001975-1,2010,
IAU-001975-1,2015,
IAU-001975-1,2020,
IAU-001976-1,1955,5970
IAU-001976-1,1960,7692
IAU-001976-1,1965,9413
IAU-001976-1,1970,11134
IAU-001976-1,1975,12855
IAU-001976-1,1980,14577
IAU-001976-1,1985,16298
IAU-001976-1,1990,18019
IAU-001976-1,1995,19740
IAU-001976-1,2000,21462
IAU-001976-1,2005,23183
IAU-001976-1,2010,25141
IAU-001976-1,2015,28601
IAU-001976-1,2020,29916
IAU-001978-1,1960,589
IAU-001978-1,1965,805
IAU-001978-1,1970,1036
IAU-001978-1,1975,1315
IAU-001978-1,1980,1645
IAU-001978-1,1985,2120
IAU-001978-1,1990,1895
IAU-001978-1,1995,3562
IAU-001978-1,2000,5380
IAU-001978-1,2005,7532
IAU-001978-1,2010,11119
IAU-001978-1,2015,14706
IAU-001978-1,2020,18576
IAU-002058-1,1950,
IAU-002058-1,1955,
IAU-002058-1,1960,644
IAU-002058-1,1965,872
IAU-002058-1,1970,1012
IAU-002058-1,1975,1183
IAU-002058-1,1980,1347
IAU-002058-1,1985,1780
IAU-002058-1,1990,2173
IAU-002058-1,1995,2876
IAU-002058-1,2000,3630
IAU-002058-1,2005,4719
IAU-002058-1,2010,7223
IAU-002058-1,2015,8623
IAU-002058-1,2020,13011
IAU-002059-1,1950,
IAU-002059-1,1955,
IAU-002059-1,1960,
IAU-002059-1,1965,
IAU-002059-1,1970,
IAU-002059-1,1975,
IAU-002059-1,1980,
IAU-002059-1,1985,
IAU-002059-1,1990,
IAU-002059-1,1995,
IAU-002059-1,2000,
IAU-002059-1,2005,
IAU-002059-1,2010,
IAU-002059-1,2015,
IAU-002059-1,2020,
IAU-002065-1,1950,1035
IAU-002065-1,1955,1283
IAU-002065-1,1960,1949
IAU-002065-1,1965,2538
IAU-002065-1,1970,3106
IAU-002065-1,1975,3748
IAU-002065-1,1980,4448
IAU-002065-1,1985,5453
IAU-002065-1,1990,6319
IAU-002065-1,1995,9054
IAU-002065-1,2000,12000
IAU-002065-1,2005,15000
IAU-002065-1,2010,20200
IAU-002065-1,2015,26666
IAU-002065-1,2020,27733
IAU-002072-1,1950,125
IAU-002072-1,1955,149
IAU-002072-1,1960,223
IAU-002072-1,1965,284
IAU-002072-1,1970,341
IAU-002072-1,1975,439
IAU-002072-1,1980,493
IAU-002072-1,1985,563
IAU-002072-1,1990,607
IAU-002072-1,1995,662
IAU-002072-1,2000,717
IAU-002072-1,2005,953
IAU-002072-1,2010,1309
IAU-002072-1,2015,1642
IAU-002072-1,2020,1830
IAU-002073-1,1960,219
IAU-002073-1,1965,299
IAU-002073-1,1970,361
IAU-002073-1,1975,424
IAU-002073-1,1980,481
IAU-002073-1,1985,584
IAU-002073-1,1990,698
IAU-002073-1,1995,1051
IAU-002073-1,2000,1467
IAU-002073-1,2005,2174
IAU-002073-1,2010,3628
IAU-002073-1,2015,5240
IAU-002073-1,2020,6264
IAU-002089-1,1960,1050
IAU-002089-1,1965,1434
IAU-002089-1,1970,1733
IAU-002089-1,1975,2034
IAU-002089-1,1980,2308
IAU-002089-1,1985,2798
IAU-002089-1,1990,3345
IAU-002089-1,1995,5034
IAU-002089-1,2000,7027
IAU-002089-1,2005,10413
IAU-002089-1,2010,17379
IAU-002089-1,2015,25099
IAU-002089-1,2020,30000
IAU-002090-3,1955,
IAU-002090-3,1960,
IAU-002090-3,1965,
IAU-002090-3,1970,
IAU-002090-3,1975,
IAU-002090-3,1980,
IAU-002090-3,1985,
IAU-002090-3,1990,
IAU-002090-3,1995,
IAU-002090-3,2000,
IAU-002090-3,2005,
IAU-002090-3,2010,
IAU-002090-3,2015,
IAU-002090-3,2020,55077
IAU-002096-1,1950,381
IAU-002096-1,1955,492
IAU-002096-1,1960,761
IAU-002096-1,1965,1010
IAU-002096-1,1970,1263
IAU-002096-1,1975,1556
IAU-002096-1,1980,1887
IAU-002096-1,1985,2362
IAU-002096-1,1990,2268
IAU-002096-1,1995,3831
IAU-002096-1,2000,5515
IAU-002096-1,2005,7473
IAU-002096-1,2010,10736
IAU-002096-1,2015,13758
IAU-002096-1,2020,14996
IAU-002641-1,2000,6955
IAU-002641-1,2005,17990
IAU-002641-1,2010,33950
IAU-002641-1,2015,34503
